LAMMPS data file via write_data, version 4 Jul 2026, timestep = 105000, units = metal

40656 atoms
1 atom types

0 79.53 xlo xhi
0 79.53 ylo yhi
0 112.06500000000001 zlo zhi

Masses

1 63.546

Atoms # atomic

220 1 36.150000000000006 9.037500000000001 1.8075 0 0 0
303 1 34.3425 10.845 1.8075 0 0 0
305 1 36.150000000000006 10.845 0 0 0 0
2150 1 34.3425 9.037500000000001 3.615 0 0 0
2241 1 36.150000000000006 10.845 3.615 0 0 0
218 1 37.9575 9.037500000000001 0 0 0 0
222 1 41.572500000000005 9.037500000000001 0 0 0 0
224 1 39.765 9.037500000000001 1.8075 0 0 0
307 1 37.9575 10.845 1.8075 0 0 0
309 1 39.765 10.845 0 0 0 0
311 1 41.572500000000005 10.845 1.8075 0 0 0
2154 1 37.9575 9.037500000000001 3.615 0 0 0
2158 1 41.572500000000005 9.037500000000001 3.615 0 0 0
2245 1 39.765 10.845 3.615 0 0 0
226 1 45.1875 9.037500000000001 0 0 0 0
228 1 43.38 9.037500000000001 1.8075 0 0 0
313 1 43.38 10.845 0 0 0 0
315 1 45.1875 10.845 1.8075 0 0 0
2162 1 45.1875 9.037500000000001 3.615 0 0 0
2249 1 43.38 10.845 3.615 0 0 0
230 1 48.8025 9.037500000000001 0 0 0 0
232 1 46.995000000000005 9.037500000000001 1.8075 0 0 0
317 1 46.995000000000005 10.845 0 0 0 0
319 1 48.8025 10.845 1.8075 0 0 0
2166 1 48.8025 9.037500000000001 3.615 0 0 0
2253 1 46.995000000000005 10.845 3.615 0 0 0
234 1 52.417500000000004 9.037500000000001 0 0 0 0
236 1 50.61 9.037500000000001 1.8075 0 0 0
321 1 50.61 10.845 0 0 0 0
323 1 52.417500000000004 10.845 1.8075 0 0 0
2170 1 52.417500000000004 9.037500000000001 3.615 0 0 0
2257 1 50.61 10.845 3.615 0 0 0
238 1 56.032500000000006 9.037500000000001 0 0 0 0
240 1 54.225 9.037500000000001 1.8075 0 0 0
325 1 54.225 10.845 0 0 0 0
327 1 56.032500000000006 10.845 1.8075 0 0 0
2174 1 56.032500000000006 9.037500000000001 3.615 0 0 0
2261 1 54.225 10.845 3.615 0 0 0
242 1 59.6475 9.037500000000001 0 0 0 0
244 1 57.84 9.037500000000001 1.8075 0 0 0
329 1 57.84 10.845 0 0 0 0
331 1 59.6475 10.845 1.8075 0 0 0
2178 1 59.6475 9.037500000000001 3.615 0 0 0
2265 1 57.84 10.845 3.615 0 0 0
246 1 63.2625 9.037500000000001 0 0 0 0
248 1 61.455000000000005 9.037500000000001 1.8075 0 0 0
333 1 61.455000000000005 10.845 0 0 0 0
335 1 63.2625 10.845 1.8075 0 0 0
2182 1 63.2625 9.037500000000001 3.615 0 0 0
2269 1 61.455000000000005 10.845 3.615 0 0 0
250 1 66.8775 9.037500000000001 0 0 0 0
252 1 65.07000000000001 9.037500000000001 1.8075 0 0 0
337 1 65.07000000000001 10.845 0 0 0 0
339 1 66.8775 10.845 1.8075 0 0 0
2186 1 66.8775 9.037500000000001 3.615 0 0 0
2273 1 65.07000000000001 10.845 3.615 0 0 0
254 1 70.4925 9.037500000000001 0 0 0 0
256 1 68.685 9.037500000000001 1.8075 0 0 0
341 1 68.685 10.845 0 0 0 0
343 1 70.4925 10.845 1.8075 0 0 0
2190 1 70.4925 9.037500000000001 3.615 0 0 0
2277 1 68.685 10.845 3.615 0 0 0
258 1 74.1075 9.037500000000001 0 0 0 0
260 1 72.30000000000001 9.037500000000001 1.8075 0 0 0
345 1 72.30000000000001 10.845 0 0 0 0
347 1 74.1075 10.845 1.8075 0 0 0
2194 1 74.1075 9.037500000000001 3.615 0 0 0
2281 1 72.30000000000001 10.845 3.615 0 0 0
262 1 77.72250000000001 9.037500000000001 0 0 0 0
264 1 75.915 9.037500000000001 1.8075 0 0 0
349 1 75.915 10.845 0 0 0 0
351 1 77.72250000000001 10.845 1.8075 0 0 0
2198 1 77.72250000000001 9.037500000000001 3.615 0 0 0
2285 1 75.915 10.845 3.615 0 0 0
266 1 1.8075 12.6525 0 0 0 0
268 1 0 12.6525 1.8075 0 0 0
272 1 3.615 12.6525 1.8075 0 0 0
353 1 0 14.46 0 0 0 0
355 1 1.8075 14.46 1.8075 0 0 0
357 1 3.615 14.46 0 0 0 0
2202 1 1.8075 12.6525 3.615 0 0 0
2289 1 0 14.46 3.615 0 0 0
2293 1 3.615 14.46 3.615 0 0 0
270 1 5.4225 12.6525 0 0 0 0
276 1 7.23 12.6525 1.8075 0 0 0
359 1 5.4225 14.46 1.8075 0 0 0
361 1 7.23 14.46 0 0 0 0
2206 1 5.4225 12.6525 3.615 0 0 0
2297 1 7.23 14.46 3.615 0 0 0
274 1 9.037500000000001 12.6525 0 0 0 0
280 1 10.845 12.6525 1.8075 0 0 0
363 1 9.037500000000001 14.46 1.8075 0 0 0
365 1 10.845 14.46 0 0 0 0
2210 1 9.037500000000001 12.6525 3.615 0 0 0
2301 1 10.845 14.46 3.615 0 0 0
278 1 12.6525 12.6525 0 0 0 0
284 1 14.46 12.6525 1.8075 0 0 0
367 1 12.6525 14.46 1.8075 0 0 0
369 1 14.46 14.46 0 0 0 0
2214 1 12.6525 12.6525 3.615 0 0 0
2305 1 14.46 14.46 3.615 0 0 0
282 1 16.267500000000002 12.6525 0 0 0 0
288 1 18.075000000000003 12.6525 1.8075 0 0 0
371 1 16.267500000000002 14.46 1.8075 0 0 0
373 1 18.075000000000003 14.46 0 0 0 0
2218 1 16.267500000000002 12.6525 3.615 0 0 0
2309 1 18.075000000000003 14.46 3.615 0 0 0
286 1 19.8825 12.6525 0 0 0 0
292 1 21.69 12.6525 1.8075 0 0 0
375 1 19.8825 14.46 1.8075 0 0 0
377 1 21.69 14.46 0 0 0 0
2222 1 19.8825 12.6525 3.615 0 0 0
2313 1 21.69 14.46 3.615 0 0 0
290 1 23.497500000000002 12.6525 0 0 0 0
296 1 25.305 12.6525 1.8075 0 0 0
379 1 23.497500000000002 14.46 1.8075 0 0 0
381 1 25.305 14.46 0 0 0 0
2226 1 23.497500000000002 12.6525 3.615 0 0 0
